order_id,product_id,warehouse_id,order_date,quantity,sales_channel
ORD0009054,PRD00881,WH006,2025-03-29,30,online
ORD0009055,PRD00794,WH019,2025-04-01,14,retail
ORD0009056,PRD07280,WH010,2025-01-24,45,online
ORD0009057,PRD01578,WH015,2025-08-02,1,online
ORD0009058,PRD02382,WH006,2024-12-14,2,retail
ORD0009059,PRD01181,WH017,2025-03-06,36,wholesale
ORD0009060,PRD01033,WH016,2024-12-05,48,retail
ORD0009061,PRD02501,WH002,2024-11-24,48,retail
ORD0009062,PRD05021,WH003,2025-01-25,26,online
ORD0009063,PRD08975,WH009,2024-12-05,14,retail
ORD0009064,PRD06721,WH008,2025-04-16,45,retail
ORD0009065,PRD08700,WH010,2025-01-21,17,retail
ORD0009066,PRD07778,WH005,2024-10-31,9,wholesale
ORD0009067,PRD05554,WH019,2025-01-08,42,online
ORD0009068,PRD08713,WH010,2024-11-08,5,retail
ORD0009069,PRD06585,WH006,2024-11-03,26,online
ORD0009070,PRD03809,WH002,2025-08-11,22,wholesale
ORD0009071,PRD03751,WH017,2025-03-13,46,retail
ORD0009072,PRD08585,WH008,2025-07-28,33,wholesale
ORD0009073,PRD01742,WH013,2025-03-05,18,wholesale
ORD0009074,PRD08457,WH018,2024-12-07,48,wholesale
ORD0009075,PRD00289,WH019,2024-10-05,11,online
ORD0009076,PRD09972,WH019,2024-12-26,14,retail
ORD0009077,PRD04116,WH012,2024-12-16,22,retail
ORD0009078,PRD09006,WH019,2025-05-10,31,online
ORD0009079,PRD09955,WH018,2024-12-08,21,online
ORD0009080,PRD02216,WH007,2025-04-12,16,retail
ORD0009081,PRD04631,WH016,2025-02-17,11,retail
ORD0009082,PRD04971,WH009,2024-10-04,41,wholesale
ORD0009083,PRD00938,WH007,2025-09-09,45,retail
ORD0009084,PRD02322,WH009,2025-01-29,4,wholesale
ORD0009085,PRD07324,WH013,2025-03-11,16,wholesale
ORD0009086,PRD05578,WH012,2025-05-26,36,online
ORD0009087,PRD04832,WH003,2025-09-14,6,wholesale
ORD0009088,PRD00056,WH018,2024-09-27,14,retail
ORD0009089,PRD09563,WH016,2025-07-12,28,online
ORD0009090,PRD00832,WH009,2025-08-19,4,retail
ORD0009091,PRD02121,WH015,2025-04-03,47,retail
ORD0009092,PRD08920,WH018,2025-07-21,39,online
ORD0009093,PRD06023,WH014,2025-04-25,15,online
ORD0009094,PRD03728,WH002,2025-03-29,14,wholesale
ORD0009095,PRD09004,WH019,2025-01-08,22,wholesale
ORD0009096,PRD05370,WH007,2025-09-09,41,retail
ORD0009097,PRD06890,WH020,2025-08-27,22,retail
ORD0009098,PRD08204,WH015,2025-05-11,16,retail
ORD0009099,PRD09550,WH018,2025-09-19,42,online
ORD0009100,PRD01105,WH006,2025-02-26,35,online
ORD0009101,PRD07616,WH004,2024-10-03,24,online
ORD0009102,PRD06626,WH016,2025-05-22,30,retail
ORD0009103,PRD04751,WH019,2025-05-17,42,retail
ORD0009104,PRD03292,WH008,2025-09-02,42,retail
ORD0009105,PRD08046,WH018,2024-10-24,36,retail
ORD0009106,PRD08117,WH005,2025-04-09,49,wholesale
ORD0009107,PRD04972,WH013,2025-02-01,43,online
ORD0009108,PRD09825,WH014,2025-07-03,16,online
ORD0009109,PRD07797,WH002,2025-09-23,18,online
ORD0009110,PRD07549,WH007,2025-05-15,44,retail
ORD0009111,PRD02233,WH015,2025-06-13,37,online
ORD0009112,PRD03042,WH015,2024-10-26,40,retail
ORD0009113,PRD01512,WH020,2025-06-08,41,retail
ORD0009114,PRD01337,WH003,2025-05-09,26,wholesale
ORD0009115,PRD08394,WH013,2025-08-03,26,online
ORD0009116,PRD05526,WH002,2024-11-14,21,retail
ORD0009117,PRD04851,WH008,2025-04-21,24,online
ORD0009118,PRD03289,WH015,2024-11-03,2,retail
ORD0009119,PRD08196,WH009,2025-04-11,27,wholesale
ORD0009120,PRD01428,WH002,2025-08-29,35,wholesale
ORD0009121,PRD05416,WH019,2025-09-14,24,online
ORD0009122,PRD08085,WH002,2024-10-04,2,online
ORD0009123,PRD09830,WH007,2025-02-09,43,wholesale
ORD0009124,PRD05701,WH006,2025-07-15,10,online
ORD0009125,PRD08635,WH003,2025-07-12,21,retail
ORD0009126,PRD06082,WH004,2025-04-20,31,wholesale
ORD0009127,PRD07712,WH001,2025-02-15,30,retail
ORD0009128,PRD03156,WH010,2025-01-26,16,online
ORD0009129,PRD03129,WH010,2025-06-09,17,online
ORD0009130,PRD08586,WH003,2024-12-28,13,retail
ORD0009131,PRD02373,WH014,2025-05-11,45,retail
ORD0009132,PRD02439,WH010,2024-11-25,20,retail
ORD0009133,PRD09649,WH005,2025-04-18,37,online
ORD0009134,PRD01051,WH017,2024-09-27,8,retail
ORD0009135,PRD09265,WH007,2025-05-05,23,wholesale
ORD0009136,PRD04395,WH003,2025-02-17,46,retail
ORD0009137,PRD03508,WH019,2024-10-29,12,retail
ORD0009138,PRD09258,WH020,2025-07-03,14,retail
ORD0009139,PRD02401,WH011,2025-03-15,9,wholesale
ORD0009140,PRD07879,WH019,2024-10-01,40,retail
ORD0009141,PRD06120,WH017,2025-04-03,29,online
ORD0009142,PRD06500,WH015,2025-03-03,19,online
ORD0009143,PRD07027,WH015,2024-11-14,44,online
ORD0009144,PRD03163,WH008,2025-08-21,19,online
ORD0009145,PRD09609,WH016,2025-05-02,26,wholesale
ORD0009146,PRD08549,WH018,2025-04-30,13,online
ORD0009147,PRD08086,WH001,2025-02-14,39,retail
ORD0009148,PRD05087,WH017,2024-10-23,38,retail
ORD0009149,PRD05435,WH003,2025-04-03,5,retail
ORD0009150,PRD03871,WH018,2024-09-29,47,wholesale
ORD0009151,PRD09087,WH011,2024-11-18,43,online
ORD0009152,PRD00580,WH016,2025-07-19,24,online
ORD0009153,PRD08440,WH006,2025-09-09,3,online
ORD0009154,PRD04534,WH016,2024-10-09,8,wholesale
ORD0009155,PRD07441,WH018,2024-10-12,30,online
ORD0009156,PRD08099,WH013,2025-04-29,34,wholesale
ORD0009157,PRD00910,WH009,2024-10-29,14,online
ORD0009158,PRD03101,WH013,2025-01-05,44,wholesale
ORD0009159,PRD08765,WH005,2025-05-21,15,online
ORD0009160,PRD05622,WH012,2025-08-07,9,retail
ORD0009161,PRD03717,WH014,2025-01-08,32,online
ORD0009162,PRD03131,WH004,2025-07-19,11,wholesale
ORD0009163,PRD08728,WH002,2024-10-04,6,wholesale
ORD0009164,PRD03905,WH011,2025-08-04,45,online
ORD0009165,PRD06895,WH018,2025-09-19,40,retail
ORD0009166,PRD06170,WH006,2025-06-30,47,retail
ORD0009167,PRD02042,WH015,2025-04-20,34,wholesale
ORD0009168,PRD03810,WH001,2025-02-03,32,wholesale
ORD0009169,PRD03774,WH011,2025-07-16,50,wholesale
ORD0009170,PRD02158,WH008,2024-11-07,19,wholesale
ORD0009171,PRD07705,WH005,2025-07-09,33,wholesale
ORD0009172,PRD08896,WH014,2025-08-12,12,online
ORD0009173,PRD05482,WH003,2025-06-26,29,wholesale
ORD0009174,PRD03767,WH020,2025-09-17,29,retail
ORD0009175,PRD04254,WH018,2025-09-22,33,wholesale
ORD0009176,PRD02725,WH010,2025-07-10,29,online
ORD0009177,PRD05054,WH012,2025-04-14,34,wholesale
ORD0009178,PRD05675,WH011,2025-02-13,12,online
ORD0009179,PRD08860,WH009,2025-02-12,13,wholesale
ORD0009180,PRD06968,WH014,2025-03-18,26,retail
ORD0009181,PRD02289,WH009,2025-09-17,40,retail
ORD0009182,PRD09462,WH001,2024-10-09,40,wholesale
ORD0009183,PRD00999,WH019,2025-08-26,17,retail
ORD0009184,PRD06141,WH018,2025-01-25,19,wholesale
ORD0009185,PRD01520,WH019,2024-12-29,46,wholesale
ORD0009186,PRD07738,WH004,2024-11-19,36,online
ORD0009187,PRD02215,WH011,2025-02-28,11,retail
ORD0009188,PRD04176,WH007,2024-12-24,5,wholesale
ORD0009189,PRD07022,WH004,2025-03-27,43,retail
ORD0009190,PRD02943,WH002,2024-12-13,10,retail
ORD0009191,PRD06500,WH001,2024-12-02,8,online
ORD0009192,PRD01771,WH013,2024-12-11,1,online
ORD0009193,PRD09427,WH014,2025-05-30,36,online
ORD0009194,PRD00759,WH015,2025-08-20,47,wholesale
ORD0009195,PRD09687,WH001,2025-07-10,39,online
ORD0009196,PRD01655,WH013,2025-07-28,7,retail
ORD0009197,PRD08518,WH008,2025-08-31,14,wholesale
ORD0009198,PRD03488,WH003,2024-11-28,8,online
ORD0009199,PRD01752,WH007,2024-12-10,26,online
ORD0009200,PRD01823,WH011,2025-05-17,34,online
ORD0009201,PRD04807,WH011,2025-01-29,1,wholesale
ORD0009202,PRD04991,WH016,2024-12-27,18,retail
ORD0009203,PRD03165,WH002,2025-06-14,1,retail
ORD0009204,PRD08637,WH015,2025-03-04,48,retail
ORD0009205,PRD00694,WH003,2025-08-05,12,wholesale
ORD0009206,PRD07203,WH006,2025-07-15,2,wholesale
ORD0009207,PRD09401,WH010,2024-12-22,19,online
ORD0009208,PRD07740,WH009,2025-03-25,30,retail
ORD0009209,PRD03993,WH007,2025-01-29,26,online
ORD0009210,PRD00018,WH003,2024-10-02,36,online
ORD0009211,PRD08593,WH012,2024-11-14,14,wholesale
ORD0009212,PRD07244,WH007,2025-07-05,49,retail
ORD0009213,PRD06457,WH014,2025-08-29,7,retail
ORD0009214,PRD08156,WH010,2025-02-07,8,online
ORD0009215,PRD04452,WH015,2025-06-14,25,wholesale
ORD0009216,PRD04137,WH018,2024-12-25,40,wholesale
ORD0009217,PRD06594,WH003,2025-08-29,10,online
ORD0009218,PRD04274,WH009,2024-11-22,46,retail
ORD0009219,PRD09720,WH010,2025-07-11,27,wholesale
ORD0009220,PRD07560,WH003,2025-07-29,41,retail
ORD0009221,PRD07697,WH004,2025-09-11,34,online
ORD0009222,PRD01000,WH018,2025-05-06,16,retail
ORD0009223,PRD01160,WH005,2025-06-20,28,online
ORD0009224,PRD06880,WH018,2025-09-09,23,retail
ORD0009225,PRD09255,WH005,2025-01-20,48,online
ORD0009226,PRD06427,WH017,2025-01-29,18,retail
ORD0009227,PRD08860,WH017,2025-07-08,45,wholesale
ORD0009228,PRD07170,WH002,2025-03-06,2,online
ORD0009229,PRD05080,WH014,2025-09-21,28,online
ORD0009230,PRD05815,WH012,2025-06-10,19,wholesale
ORD0009231,PRD08081,WH002,2025-07-10,13,wholesale
ORD0009232,PRD08847,WH006,2025-07-23,5,online
ORD0009233,PRD06599,WH016,2025-07-31,47,retail
ORD0009234,PRD09875,WH010,2024-12-01,19,online
ORD0009235,PRD09218,WH015,2025-08-07,44,online
ORD0009236,PRD06864,WH003,2025-08-17,50,wholesale
ORD0009237,PRD06437,WH016,2025-05-15,23,online
ORD0009238,PRD09299,WH008,2025-05-13,16,online
ORD0009239,PRD01077,WH014,2025-04-29,4,online
ORD0009240,PRD04753,WH004,2024-11-18,22,online
ORD0009241,PRD02571,WH015,2024-12-16,34,wholesale
ORD0009242,PRD02134,WH005,2024-12-02,5,online
ORD0009243,PRD08550,WH013,2024-11-15,23,retail
ORD0009244,PRD07852,WH007,2025-09-23,10,wholesale
ORD0009245,PRD06862,WH010,2024-10-20,22,online
ORD0009246,PRD07336,WH020,2025-02-10,30,wholesale
ORD0009247,PRD04674,WH009,2025-05-07,21,online
ORD0009248,PRD04457,WH003,2025-08-20,35,retail
ORD0009249,PRD01706,WH018,2025-09-24,23,retail
ORD0009250,PRD05274,WH012,2024-10-04,41,online
ORD0009251,PRD02703,WH015,2025-09-01,49,retail
ORD0009252,PRD02186,WH006,2024-11-04,49,wholesale
ORD0009253,PRD00581,WH016,2025-07-20,25,online
ORD0009254,PRD04321,WH016,2025-01-14,20,online
ORD0009255,PRD06436,WH003,2025-08-10,35,retail
ORD0009256,PRD06983,WH009,2025-01-05,14,wholesale
ORD0009257,PRD07665,WH007,2024-11-15,40,wholesale
ORD0009258,PRD06748,WH014,2025-07-27,38,retail
ORD0009259,PRD01146,WH017,2025-01-23,11,wholesale
ORD0009260,PRD05991,WH012,2024-12-21,46,wholesale
ORD0009261,PRD03262,WH012,2025-08-23,11,online
ORD0009262,PRD02192,WH012,2025-06-16,48,retail
ORD0009263,PRD00190,WH006,2025-07-15,5,retail
ORD0009264,PRD05204,WH013,2024-12-17,1,retail
ORD0009265,PRD04487,WH012,2025-09-16,32,online
ORD0009266,PRD02364,WH008,2025-03-08,42,retail
ORD0009267,PRD07365,WH002,2025-03-12,41,retail
ORD0009268,PRD00489,WH009,2024-10-31,14,retail
ORD0009269,PRD07348,WH018,2025-06-30,38,retail
ORD0009270,PRD01197,WH018,2025-07-15,32,wholesale
ORD0009271,PRD07826,WH015,2025-03-18,46,wholesale
ORD0009272,PRD01965,WH002,2024-10-16,37,retail
ORD0009273,PRD03714,WH009,2024-10-10,50,retail
ORD0009274,PRD06005,WH018,2025-06-25,33,retail
ORD0009275,PRD08920,WH019,2025-05-29,35,retail
ORD0009276,PRD03895,WH006,2025-09-21,20,retail
ORD0009277,PRD00709,WH006,2024-10-20,46,online
ORD0009278,PRD03289,WH010,2025-08-03,22,retail
ORD0009279,PRD06831,WH005,2025-09-09,17,retail
ORD0009280,PRD00285,WH017,2025-01-26,6,retail
ORD0009281,PRD07646,WH016,2024-11-13,32,online
ORD0009282,PRD00492,WH016,2025-03-07,16,online
ORD0009283,PRD04805,WH020,2024-10-23,30,retail
ORD0009284,PRD08477,WH010,2025-05-12,28,retail
ORD0009285,PRD00905,WH010,2025-09-16,43,retail
ORD0009286,PRD09589,WH012,2024-10-10,38,online
ORD0009287,PRD04519,WH016,2025-06-13,10,retail
ORD0009288,PRD08601,WH009,2025-04-03,22,online
ORD0009289,PRD04767,WH006,2025-01-18,30,retail
ORD0009290,PRD02478,WH001,2025-07-27,4,online
ORD0009291,PRD04512,WH020,2025-04-17,24,online
ORD0009292,PRD02662,WH002,2025-04-17,34,online
ORD0009293,PRD06929,WH006,2024-10-06,24,online
ORD0009294,PRD09111,WH011,2025-03-24,45,wholesale
ORD0009295,PRD04189,WH008,2024-12-05,16,wholesale
ORD0009296,PRD05637,WH010,2025-07-26,42,online
ORD0009297,PRD00475,WH003,2025-08-28,11,online
ORD0009298,PRD09925,WH018,2025-01-27,19,retail
ORD0009299,PRD03776,WH009,2025-06-16,6,wholesale
ORD0009300,PRD03585,WH015,2025-01-02,6,wholesale
ORD0009301,PRD01665,WH002,2025-09-13,25,online
ORD0009302,PRD09044,WH015,2025-08-14,30,wholesale
ORD0009303,PRD07594,WH011,2025-09-17,22,wholesale
ORD0009304,PRD08738,WH004,2025-07-29,31,retail
ORD0009305,PRD00096,WH008,2025-03-26,36,wholesale
ORD0009306,PRD05444,WH012,2024-10-18,13,wholesale
ORD0009307,PRD02491,WH011,2024-12-06,33,retail
ORD0009308,PRD07621,WH010,2025-06-04,9,online
ORD0009309,PRD02864,WH020,2025-06-21,29,online
ORD0009310,PRD03373,WH002,2025-04-03,43,wholesale
ORD0009311,PRD08376,WH013,2025-03-20,32,online
ORD0009312,PRD02582,WH007,2025-07-26,46,wholesale
ORD0009313,PRD08903,WH004,2025-07-04,33,wholesale
ORD0009314,PRD09968,WH004,2025-08-13,45,retail
ORD0009315,PRD00071,WH011,2025-06-30,24,wholesale
ORD0009316,PRD09577,WH007,2025-07-02,12,online
ORD0009317,PRD01959,WH020,2025-01-26,5,retail
ORD0009318,PRD00410,WH019,2025-05-20,20,wholesale
ORD0009319,PRD00881,WH018,2025-07-30,12,online
ORD0009320,PRD01293,WH020,2025-02-06,1,retail
ORD0009321,PRD05785,WH008,2024-12-03,44,wholesale
ORD0009322,PRD07597,WH012,2025-08-03,8,retail
ORD0009323,PRD09237,WH019,2025-03-05,4,wholesale
ORD0009324,PRD09301,WH010,2025-04-17,17,retail
ORD0009325,PRD03391,WH009,2025-06-26,24,online
ORD0009326,PRD05701,WH003,2025-06-01,35,retail
ORD0009327,PRD03248,WH016,2025-03-06,39,retail
ORD0009328,PRD04019,WH009,2025-03-31,31,wholesale
ORD0009329,PRD02311,WH016,2025-03-28,41,retail
ORD0009330,PRD04496,WH008,2025-02-17,25,wholesale
ORD0009331,PRD09455,WH016,2025-07-24,16,retail
ORD0009332,PRD08957,WH017,2025-09-09,31,retail
ORD0009333,PRD06779,WH010,2025-02-15,33,online
ORD0009334,PRD09727,WH004,2024-12-19,1,wholesale
ORD0009335,PRD04484,WH008,2025-05-27,3,wholesale
ORD0009336,PRD00657,WH018,2024-10-29,9,wholesale
ORD0009337,PRD07553,WH010,2024-12-19,21,wholesale
ORD0009338,PRD03743,WH018,2025-09-19,13,wholesale
ORD0009339,PRD03543,WH007,2025-02-09,24,wholesale
ORD0009340,PRD04919,WH015,2024-12-07,13,online
ORD0009341,PRD07432,WH012,2024-12-12,17,wholesale
ORD0009342,PRD05777,WH017,2025-03-08,14,retail
ORD0009343,PRD07478,WH009,2024-09-27,14,retail
ORD0009344,PRD00909,WH002,2025-04-18,14,retail
ORD0009345,PRD03622,WH002,2025-04-11,18,retail
ORD0009346,PRD03789,WH010,2025-06-26,20,wholesale
ORD0009347,PRD04781,WH019,2024-10-29,39,online
ORD0009348,PRD07583,WH017,2024-12-26,1,wholesale
ORD0009349,PRD01121,WH012,2025-04-04,44,wholesale
ORD0009350,PRD01868,WH006,2025-04-10,29,retail
ORD0009351,PRD08530,WH016,2024-12-14,39,retail
ORD0009352,PRD06370,WH018,2025-08-07,41,retail
ORD0009353,PRD06531,WH018,2024-12-18,4,retail
ORD0009354,PRD07793,WH008,2025-03-10,10,wholesale
ORD0009355,PRD04507,WH001,2024-11-23,34,retail
ORD0009356,PRD05074,WH018,2025-05-11,45,online
ORD0009357,PRD04216,WH019,2025-06-15,41,online
ORD0009358,PRD09425,WH002,2025-03-27,12,online
ORD0009359,PRD05828,WH019,2025-03-04,43,retail
ORD0009360,PRD07605,WH006,2025-07-09,8,retail
ORD0009361,PRD05294,WH013,2025-08-25,10,retail
ORD0009362,PRD00253,WH017,2024-10-22,24,online
ORD0009363,PRD03704,WH002,2025-05-19,40,online
ORD0009364,PRD08834,WH007,2024-10-24,41,wholesale
ORD0009365,PRD02965,WH011,2025-09-25,25,retail
ORD0009366,PRD02975,WH012,2024-10-06,42,wholesale
ORD0009367,PRD09672,WH008,2025-08-23,26,online
ORD0009368,PRD09135,WH008,2025-02-06,14,wholesale
ORD0009369,PRD06482,WH007,2024-10-16,39,online
ORD0009370,PRD00105,WH011,2025-07-05,44,retail
ORD0009371,PRD04203,WH004,2025-04-04,31,retail
ORD0009372,PRD06011,WH018,2024-09-27,33,wholesale
ORD0009373,PRD01213,WH015,2024-11-13,1,wholesale
ORD0009374,PRD08550,WH008,2025-05-04,33,retail
ORD0009375,PRD09888,WH004,2025-08-07,41,online
ORD0009376,PRD00011,WH010,2025-08-15,34,retail
ORD0009377,PRD05676,WH001,2025-01-30,41,wholesale
ORD0009378,PRD01135,WH012,2024-10-19,7,wholesale
ORD0009379,PRD02750,WH006,2024-10-08,23,retail
ORD0009380,PRD04102,WH013,2025-01-02,6,online
ORD0009381,PRD02050,WH004,2025-03-12,8,online
ORD0009382,PRD09440,WH011,2025-09-18,46,retail
ORD0009383,PRD09032,WH020,2025-08-15,1,online
ORD0009384,PRD05899,WH018,2024-11-26,29,online
ORD0009385,PRD03601,WH003,2025-03-08,13,retail
ORD0009386,PRD01410,WH014,2025-01-12,1,retail
ORD0009387,PRD03720,WH001,2025-05-21,7,wholesale
ORD0009388,PRD05830,WH018,2024-10-26,28,online
ORD0009389,PRD00020,WH020,2024-12-29,25,retail
ORD0009390,PRD00424,WH017,2025-05-16,19,wholesale
ORD0009391,PRD09323,WH015,2024-11-16,39,online
ORD0009392,PRD09097,WH020,2025-02-11,12,retail
ORD0009393,PRD04624,WH018,2025-08-04,28,retail
ORD0009394,PRD06191,WH018,2024-10-23,13,wholesale
ORD0009395,PRD01910,WH009,2025-01-20,22,wholesale
ORD0009396,PRD04991,WH017,2025-06-27,9,wholesale
ORD0009397,PRD02199,WH011,2025-09-09,25,online
ORD0009398,PRD00117,WH008,2024-11-21,4,retail
ORD0009399,PRD09392,WH008,2025-03-28,40,online
ORD0009400,PRD07692,WH012,2025-08-06,32,retail
ORD0009401,PRD09437,WH017,2024-12-06,9,online
ORD0009402,PRD01461,WH003,2025-05-04,9,retail
ORD0009403,PRD01913,WH016,2025-09-13,42,online
ORD0009404,PRD05004,WH016,2024-10-05,24,retail
ORD0009405,PRD00268,WH013,2025-04-19,35,retail
ORD0009406,PRD07555,WH007,2025-03-19,23,online
ORD0009407,PRD03898,WH013,2025-02-04,45,wholesale
ORD0009408,PRD07919,WH001,2025-03-01,2,online
ORD0009409,PRD00507,WH001,2025-03-15,8,retail
ORD0009410,PRD04090,WH015,2024-12-22,16,online
ORD0009411,PRD06584,WH012,2025-09-22,17,wholesale
ORD0009412,PRD01260,WH011,2024-11-17,18,retail
ORD0009413,PRD06686,WH013,2024-11-24,47,wholesale
ORD0009414,PRD04748,WH014,2025-03-15,45,online
ORD0009415,PRD06339,WH010,2025-06-11,28,retail
ORD0009416,PRD02456,WH010,2025-03-04,15,retail
ORD0009417,PRD02401,WH013,2024-11-02,10,wholesale
ORD0009418,PRD06814,WH003,2024-11-04,1,online
ORD0009419,PRD03237,WH006,2024-11-02,7,online
ORD0009420,PRD04668,WH012,2025-05-01,47,retail
ORD0009421,PRD07686,WH014,2024-12-28,26,wholesale
ORD0009422,PRD09222,WH016,2025-01-29,3,retail
ORD0009423,PRD02891,WH008,2025-07-29,28,online
ORD0009424,PRD01916,WH010,2024-11-16,31,retail
ORD0009425,PRD05068,WH006,2025-08-27,31,online
ORD0009426,PRD03339,WH011,2025-02-03,45,online
ORD0009427,PRD06539,WH018,2024-11-21,20,online
ORD0009428,PRD06980,WH008,2025-04-30,19,wholesale
ORD0009429,PRD07340,WH002,2024-12-04,25,retail
ORD0009430,PRD01895,WH018,2025-07-29,30,wholesale
ORD0009431,PRD08172,WH014,2024-11-12,27,online
ORD0009432,PRD06849,WH016,2025-09-16,26,retail
ORD0009433,PRD01393,WH016,2025-02-20,7,wholesale
ORD0009434,PRD09650,WH014,2024-10-23,11,online
ORD0009435,PRD08775,WH006,2024-10-13,27,online
ORD0009436,PRD02697,WH011,2025-08-10,43,wholesale
ORD0009437,PRD04502,WH014,2025-03-19,14,online
ORD0009438,PRD00849,WH005,2025-06-05,33,wholesale
ORD0009439,PRD01177,WH009,2025-02-12,46,retail
ORD0009440,PRD08775,WH018,2024-10-27,24,wholesale
ORD0009441,PRD07785,WH007,2025-05-22,38,wholesale
ORD0009442,PRD09183,WH007,2025-01-23,36,retail
ORD0009443,PRD04729,WH012,2025-05-06,50,retail
ORD0009444,PRD08723,WH008,2025-04-01,8,online
ORD0009445,PRD09813,WH001,2025-09-07,37,online
ORD0009446,PRD01100,WH009,2024-10-11,29,online
ORD0009447,PRD00121,WH016,2025-04-05,29,online
ORD0009448,PRD04051,WH019,2024-12-03,22,online
ORD0009449,PRD03430,WH015,2025-04-12,25,online
ORD0009450,PRD05972,WH009,2025-09-19,42,online
ORD0009451,PRD01447,WH004,2025-05-18,10,wholesale
ORD0009452,PRD08917,WH012,2025-06-07,16,wholesale
ORD0009453,PRD00080,WH020,2024-12-05,40,wholesale
ORD0009454,PRD04223,WH007,2024-11-13,14,online
ORD0009455,PRD04506,WH020,2025-03-29,39,wholesale
ORD0009456,PRD03496,WH012,2025-09-05,41,online
ORD0009457,PRD00833,WH011,2024-12-12,8,wholesale
ORD0009458,PRD00129,WH002,2025-07-07,50,wholesale
ORD0009459,PRD00670,WH020,2025-06-24,39,retail
ORD0009460,PRD08557,WH014,2025-07-16,19,online
ORD0009461,PRD05412,WH020,2025-08-23,25,wholesale
ORD0009462,PRD06227,WH013,2025-01-12,36,online
ORD0009463,PRD03969,WH003,2025-01-12,14,wholesale
ORD0009464,PRD04538,WH013,2025-01-09,8,online
ORD0009465,PRD03567,WH012,2024-12-31,47,wholesale
ORD0009466,PRD08483,WH012,2025-06-22,5,wholesale
ORD0009467,PRD03377,WH013,2025-07-29,49,wholesale
ORD0009468,PRD04330,WH008,2024-12-14,32,online
ORD0009469,PRD02871,WH011,2025-08-31,5,wholesale
ORD0009470,PRD05824,WH006,2025-01-05,35,online
ORD0009471,PRD05251,WH010,2024-11-24,3,wholesale
ORD0009472,PRD07105,WH004,2025-08-14,35,online
ORD0009473,PRD03347,WH012,2025-04-17,18,online
ORD0009474,PRD06773,WH014,2025-04-02,41,wholesale
ORD0009475,PRD03570,WH008,2024-11-20,15,wholesale
ORD0009476,PRD09379,WH003,2024-10-21,38,retail
ORD0009477,PRD01681,WH008,2025-04-27,18,retail
ORD0009478,PRD08048,WH014,2025-07-25,23,retail
ORD0009479,PRD06035,WH018,2025-02-27,6,wholesale
ORD0009480,PRD00187,WH018,2025-04-09,12,retail
ORD0009481,PRD01564,WH010,2025-01-30,23,wholesale
ORD0009482,PRD09742,WH015,2025-03-10,7,online
ORD0009483,PRD01842,WH008,2025-03-05,5,wholesale
ORD0009484,PRD08870,WH005,2025-01-08,11,online
ORD0009485,PRD08504,WH007,2024-10-13,41,wholesale
ORD0009486,PRD05626,WH010,2024-12-18,33,retail
ORD0009487,PRD02969,WH013,2024-10-26,39,online
ORD0009488,PRD00373,WH009,2025-03-08,32,online
ORD0009489,PRD03496,WH015,2025-04-12,5,retail
ORD0009490,PRD05646,WH008,2025-01-11,47,online
ORD0009491,PRD07259,WH013,2025-05-03,37,retail
ORD0009492,PRD07276,WH010,2025-05-22,39,retail
ORD0009493,PRD08937,WH003,2025-08-21,27,online
ORD0009494,PRD04529,WH003,2025-01-06,44,wholesale
ORD0009495,PRD08722,WH019,2025-06-15,50,online
ORD0009496,PRD08332,WH014,2025-07-30,14,retail
ORD0009497,PRD03563,WH012,2024-11-22,49,online
ORD0009498,PRD07652,WH018,2025-06-12,41,retail
ORD0009499,PRD04242,WH003,2024-12-29,31,online
ORD0009500,PRD01829,WH008,2024-12-11,18,online
ORD0009501,PRD04331,WH020,2024-11-19,5,retail
ORD0009502,PRD09733,WH004,2024-12-14,25,online
ORD0009503,PRD04322,WH006,2025-07-30,30,wholesale
ORD0009504,PRD06956,WH006,2025-05-02,9,online
ORD0009505,PRD07197,WH001,2025-08-04,43,retail
ORD0009506,PRD06873,WH012,2025-07-24,18,retail
ORD0009507,PRD08153,WH005,2025-09-09,27,wholesale
ORD0009508,PRD03670,WH003,2025-08-08,26,online
ORD0009509,PRD08005,WH015,2025-05-06,8,online
ORD0009510,PRD09448,WH014,2025-02-08,45,wholesale
ORD0009511,PRD00398,WH018,2025-06-06,40,retail
ORD0009512,PRD08432,WH015,2025-08-04,35,online
ORD0009513,PRD00015,WH018,2025-02-02,34,wholesale
ORD0009514,PRD05972,WH014,2025-07-01,44,wholesale
ORD0009515,PRD07401,WH011,2025-02-11,20,wholesale
ORD0009516,PRD01114,WH015,2025-01-16,37,retail
ORD0009517,PRD09951,WH020,2025-05-29,4,retail
ORD0009518,PRD09540,WH018,2024-10-22,20,retail
ORD0009519,PRD09778,WH008,2024-09-28,18,online
ORD0009520,PRD08769,WH006,2025-03-31,9,wholesale
ORD0009521,PRD02286,WH018,2025-06-07,6,online
ORD0009522,PRD02337,WH020,2025-01-19,41,wholesale
ORD0009523,PRD02412,WH015,2025-08-16,21,online
ORD0009524,PRD06561,WH016,2025-04-18,2,wholesale
ORD0009525,PRD04302,WH004,2025-02-13,18,online
ORD0009526,PRD04602,WH012,2024-12-11,8,wholesale
ORD0009527,PRD08246,WH006,2025-06-27,10,online
ORD0009528,PRD01361,WH005,2025-08-04,7,wholesale
ORD0009529,PRD06126,WH013,2025-01-11,17,wholesale
ORD0009530,PRD09490,WH001,2024-12-11,11,retail
